ProjectID,ProjectName,ProjectType,Status,TitleID,TitleName,PlannedHours,ActualHours,RemainingPlannedHours
67,Persistent context-sensitive parallelism,Fixed-Price,Complete,105,Associate Partner,95.72,0.0,95.72
67,Persistent context-sensitive parallelism,Fixed-Price,Complete,105,Associate Partner,47.09,0.0,47.09
67,Persistent context-sensitive parallelism,Fixed-Price,Complete,105,Associate Partner,69.78,142.52,0.0
67,Persistent context-sensitive parallelism,Fixed-Price,Complete,106,Partner,51.63,0.0,51.63
67,Persistent context-sensitive parallelism,Fixed-Price,Complete,106,Partner,85.73,0.0,85.73
67,Persistent context-sensitive parallelism,Fixed-Price,Complete,106,Partner,93.16,0.0,93.16
67,Persistent context-sensitive parallelism,Fixed-Price,Complete,106,Partner,88.34,142.52,0.0
68,Devolved value-added hub,Fixed-Price,Complete,101,Consultant,35.58,28.6,6.98
68,Devolved value-added hub,Fixed-Price,Complete,101,Consultant,114.65,0.0,114.65
68,Devolved value-added hub,Fixed-Price,Complete,101,Consultant,43.63,0.0,43.63
68,Devolved value-added hub,Fixed-Price,Complete,101,Consultant,36.4,0.0,36.4
68,Devolved value-added hub,Fixed-Price,Complete,102,Senior Consultant,60.54,0.0,60.54
68,Devolved value-added hub,Fixed-Price,Complete,102,Senior Consultant,88.39,0.0,88.39
68,Devolved value-added hub,Fixed-Price,Complete,102,Senior Consultant,68.95,90.8,0.0
68,Devolved value-added hub,Fixed-Price,Complete,102,Senior Consultant,81.65,30.81,50.84
68,Devolved value-added hub,Fixed-Price,Complete,103,Manager,75.53,0.0,75.53
68,Devolved value-added hub,Fixed-Price,Complete,103,Manager,115.91,122.98,0.0
68,Devolved value-added hub,Fixed-Price,Complete,103,Manager,83.61,90.8,0.0
68,Devolved value-added hub,Fixed-Price,Complete,103,Manager,80.94,0.0,80.94
68,Devolved value-added hub,Fixed-Price,Complete,104,Senior Manager,44.57,0.0,44.57
68,Devolved value-added hub,Fixed-Price,Complete,104,Senior Manager,43.63,0.0,43.63
68,Devolved value-added hub,Fixed-Price,Complete,104,Senior Manager,37.26,90.8,0.0
68,Devolved value-added hub,Fixed-Price,Complete,104,Senior Manager,109.02,0.0,109.02
68,Devolved value-added hub,Fixed-Price,Complete,105,Associate Partner,89.23,0.0,89.23
68,Devolved value-added hub,Fixed-Price,Complete,105,Associate Partner,72.97,0.0,72.97
68,Devolved value-added hub,Fixed-Price,Complete,105,Associate Partner,114.56,0.0,114.56
68,Devolved value-added hub,Fixed-Price,Complete,105,Associate Partner,80.21,0.0,80.21
68,Devolved value-added hub,Fixed-Price,Complete,106,Partner,119.8,0.0,119.8
68,Devolved value-added hub,Fixed-Price,Complete,106,Partner,84.16,0.0,84.16
68,Devolved value-added hub,Fixed-Price,Complete,106,Partner,97.96,90.8,7.16
68,Devolved value-added hub,Fixed-Price,Complete,106,Partner,116.38,0.0,116.38
69,Managed responsive migration,Fixed-Price,Complete,101,Consultant,102.27,0.0,102.27
69,Managed responsive migration,Fixed-Price,Complete,101,Consultant,84.39,0.0,84.39
69,Managed responsive migration,Fixed-Price,Complete,101,Consultant,79.93,0.0,79.93
69,Managed responsive migration,Fixed-Price,Complete,101,Consultant,38.73,183.84,0.0
69,Managed responsive migration,Fixed-Price,Complete,102,Senior Consultant,78.63,45.88,32.75
69,Managed responsive migration,Fixed-Price,Complete,102,Senior Consultant,98.73,0.0,98.73
69,Managed responsive migration,Fixed-Price,Complete,102,Senior Consultant,36.91,0.0,36.91
69,Managed responsive migration,Fixed-Price,Complete,102,Senior Consultant,46.11,0.0,46.11
69,Managed responsive migration,Fixed-Price,Complete,103,Manager,37.14,0.0,37.14
69,Managed responsive migration,Fixed-Price,Complete,103,Manager,77.11,39.96,37.15
69,Managed responsive migration,Fixed-Price,Complete,103,Manager,30.38,150.08,0.0
69,Managed responsive migration,Fixed-Price,Complete,103,Manager,101.78,0.0,101.78
69,Managed responsive migration,Fixed-Price,Complete,104,Senior Manager,80.93,0.0,80.93
69,Managed responsive migration,Fixed-Price,Complete,104,Senior Manager,50.41,0.0,50.41
69,Managed responsive migration,Fixed-Price,Complete,104,Senior Manager,90.34,75.04,15.3
69,Managed responsive migration,Fixed-Price,Complete,104,Senior Manager,90.98,0.0,90.98
69,Managed responsive migration,Fixed-Price,Complete,105,Associate Partner,111.72,0.0,111.72
69,Managed responsive migration,Fixed-Price,Complete,105,Associate Partner,89.99,0.0,89.99
69,Managed responsive migration,Fixed-Price,Complete,105,Associate Partner,87.76,75.04,12.72
69,Managed responsive migration,Fixed-Price,Complete,105,Associate Partner,79.22,0.0,79.22
69,Managed responsive migration,Fixed-Price,Complete,106,Partner,65.67,45.88,19.79
69,Managed responsive migration,Fixed-Price,Complete,106,Partner,37.21,39.96,0.0
69,Managed responsive migration,Fixed-Price,Complete,106,Partner,66.97,75.04,0.0
69,Managed responsive migration,Fixed-Price,Complete,106,Partner,72.76,0.0,72.76
70,Robust zero defect installation,Fixed-Price,Complete,101,Consultant,83.87,0.0,83.87
70,Robust zero defect installation,Fixed-Price,Complete,101,Consultant,33.97,23.36,10.61
70,Robust zero defect installation,Fixed-Price,Complete,101,Consultant,45.94,0.0,45.94
70,Robust zero defect installation,Fixed-Price,Complete,101,Consultant,101.66,52.51,49.15
70,Robust zero defect installation,Fixed-Price,Complete,102,Senior Consultant,67.27,0.0,67.27
70,Robust zero defect installation,Fixed-Price,Complete,102,Senior Consultant,46.67,0.0,46.67
70,Robust zero defect installation,Fixed-Price,Complete,102,Senior Consultant,38.86,234.58,0.0
70,Robust zero defect installation,Fixed-Price,Complete,102,Senior Consultant,96.15,52.51,43.64
70,Robust zero defect installation,Fixed-Price,Complete,103,Manager,116.22,0.0,116.22
70,Robust zero defect installation,Fixed-Price,Complete,103,Manager,78.71,0.0,78.71
70,Robust zero defect installation,Fixed-Price,Complete,103,Manager,116.1,0.0,116.1
70,Robust zero defect installation,Fixed-Price,Complete,103,Manager,84.91,0.0,84.91
70,Robust zero defect installation,Fixed-Price,Complete,104,Senior Manager,78.7,0.0,78.7
70,Robust zero defect installation,Fixed-Price,Complete,104,Senior Manager,88.1,0.0,88.1
70,Robust zero defect installation,Fixed-Price,Complete,104,Senior Manager,83.94,117.29,0.0
70,Robust zero defect installation,Fixed-Price,Complete,104,Senior Manager,73.94,0.0,73.94
70,Robust zero defect installation,Fixed-Price,Complete,105,Associate Partner,84.46,26.82,57.64
70,Robust zero defect installation,Fixed-Price,Complete,105,Associate Partner,34.1,0.0,34.1
70,Robust zero defect installation,Fixed-Price,Complete,105,Associate Partner,95.58,0.0,95.58
70,Robust zero defect installation,Fixed-Price,Complete,105,Associate Partner,41.99,0.0,41.99
70,Robust zero defect installation,Fixed-Price,Complete,106,Partner,49.84,0.0,49.84
70,Robust zero defect installation,Fixed-Price,Complete,106,Partner,115.14,0.0,115.14
70,Robust zero defect installation,Fixed-Price,Complete,106,Partner,58.38,234.58,0.0
70,Robust zero defect installation,Fixed-Price,Complete,106,Partner,53.52,0.0,53.52
71,Distributed intangible functionalities,Time & Materials,Complete,101,Consultant,101.92,77.03,24.89
71,Distributed intangible functionalities,Time & Materials,Complete,101,Consultant,110.69,122.1,0.0
71,Distributed intangible functionalities,Time & Materials,Complete,101,Consultant,48.61,0.0,48.61
71,Distributed intangible functionalities,Time & Materials,Complete,101,Consultant,115.71,0.0,115.71
71,Distributed intangible functionalities,Time & Materials,Complete,102,Senior Consultant,60.08,0.0,60.08
71,Distributed intangible functionalities,Time & Materials,Complete,102,Senior Consultant,47.67,0.0,47.67
71,Distributed intangible functionalities,Time & Materials,Complete,102,Senior Consultant,75.4,0.0,75.4
71,Distributed intangible functionalities,Time & Materials,Complete,102,Senior Consultant,59.59,0.0,59.59
71,Distributed intangible functionalities,Time & Materials,Complete,103,Manager,95.78,0.0,95.78
71,Distributed intangible functionalities,Time & Materials,Complete,103,Manager,32.03,0.0,32.03
71,Distributed intangible functionalities,Time & Materials,Complete,103,Manager,58.1,140.6,0.0
71,Distributed intangible functionalities,Time & Materials,Complete,103,Manager,89.61,0.0,89.61
71,Distributed intangible functionalities,Time & Materials,Complete,104,Senior Manager,67.8,0.0,67.8
71,Distributed intangible functionalities,Time & Materials,Complete,104,Senior Manager,107.55,0.0,107.55
71,Distributed intangible functionalities,Time & Materials,Complete,104,Senior Manager,68.47,0.0,68.47
71,Distributed intangible functionalities,Time & Materials,Complete,104,Senior Manager,97.66,0.0,97.66
71,Distributed intangible functionalities,Time & Materials,Complete,105,Associate Partner,82.05,0.0,82.05
71,Distributed intangible functionalities,Time & Materials,Complete,105,Associate Partner,81.94,122.1,0.0
71,Distributed intangible functionalities,Time & Materials,Complete,105,Associate Partner,88.07,0.0,88.07
71,Distributed intangible functionalities,Time & Materials,Complete,105,Associate Partner,103.08,0.0,103.08
71,Distributed intangible functionalities,Time & Materials,Complete,106,Partner,104.94,0.0,104.94
71,Distributed intangible functionalities,Time & Materials,Complete,106,Partner,110.16,0.0,110.16
71,Distributed intangible functionalities,Time & Materials,Complete,106,Partner,97.07,0.0,97.07
71,Distributed intangible functionalities,Time & Materials,Complete,106,Partner,115.12,0.0,115.12
72,Focused value-added focus group,Time & Materials,Complete,101,Consultant,42.17,0.0,42.17
72,Focused value-added focus group,Time & Materials,Complete,101,Consultant,103.07,0.0,103.07
72,Focused value-added focus group,Time & Materials,Complete,101,Consultant,108.79,0.0,108.79
72,Focused value-added focus group,Time & Materials,Complete,101,Consultant,52.39,126.18,0.0
72,Focused value-added focus group,Time & Materials,Complete,102,Senior Consultant,90.79,59.66,31.13
72,Focused value-added focus group,Time & Materials,Complete,102,Senior Consultant,31.25,0.0,31.25
72,Focused value-added focus group,Time & Materials,Complete,102,Senior Consultant,57.22,0.0,57.22
72,Focused value-added focus group,Time & Materials,Complete,102,Senior Consultant,114.79,0.0,114.79
72,Focused value-added focus group,Time & Materials,Complete,103,Manager,65.64,0.0,65.64
72,Focused value-added focus group,Time & Materials,Complete,103,Manager,88.44,64.37,24.07
72,Focused value-added focus group,Time & Materials,Complete,103,Manager,107.28,108.39,0.0
72,Focused value-added focus group,Time & Materials,Complete,103,Manager,56.84,0.0,56.84
72,Focused value-added focus group,Time & Materials,Complete,104,Senior Manager,41.97,0.0,41.97
72,Focused value-added focus group,Time & Materials,Complete,104,Senior Manager,90.2,0.0,90.2
72,Focused value-added focus group,Time & Materials,Complete,104,Senior Manager,107.15,108.39,0.0
72,Focused value-added focus group,Time & Materials,Complete,104,Senior Manager,99.8,0.0,99.8
72,Focused value-added focus group,Time & Materials,Complete,105,Associate Partner,44.29,59.66,0.0
72,Focused value-added focus group,Time & Materials,Complete,105,Associate Partner,101.88,0.0,101.88
72,Focused value-added focus group,Time & Materials,Complete,105,Associate Partner,98.82,108.39,0.0
72,Focused value-added focus group,Time & Materials,Complete,105,Associate Partner,65.38,0.0,65.38
72,Focused value-added focus group,Time & Materials,Complete,106,Partner,115.43,0.0,115.43
72,Focused value-added focus group,Time & Materials,Complete,106,Partner,113.95,0.0,113.95
72,Focused value-added focus group,Time & Materials,Complete,106,Partner,43.2,108.39,0.0
72,Focused value-added focus group,Time & Materials,Complete,106,Partner,42.53,0.0,42.53
73,Distributed bottom-line concept,Fixed-Price,Complete,101,Consultant,96.8,0.0,96.8
73,Distributed bottom-line concept,Fixed-Price,Complete,101,Consultant,110.76,0.0,110.76
73,Distributed bottom-line concept,Fixed-Price,Complete,101,Consultant,75.05,0.0,75.05
73,Distributed bottom-line concept,Fixed-Price,Complete,101,Consultant,104.58,0.0,104.58
73,Distributed bottom-line concept,Fixed-Price,Complete,102,Senior Consultant,32.27,0.0,32.27
73,Distributed bottom-line concept,Fixed-Price,Complete,102,Senior Consultant,53.06,0.0,53.06
73,Distributed bottom-line concept,Fixed-Price,Complete,102,Senior Consultant,88.12,313.8,0.0
73,Distributed bottom-line concept,Fixed-Price,Complete,102,Senior Consultant,104.66,108.89,0.0
73,Distributed bottom-line concept,Fixed-Price,Complete,103,Manager,61.93,0.0,61.93
73,Distributed bottom-line concept,Fixed-Price,Complete,103,Manager,49.86,0.0,49.86
73,Distributed bottom-line concept,Fixed-Price,Complete,103,Manager,75.95,209.2,0.0
73,Distributed bottom-line concept,Fixed-Price,Complete,103,Manager,93.84,217.78,0.0
73,Distributed bottom-line concept,Fixed-Price,Complete,104,Senior Manager,100.22,0.0,100.22
73,Distributed bottom-line concept,Fixed-Price,Complete,104,Senior Manager,42.43,0.0,42.43
73,Distributed bottom-line concept,Fixed-Price,Complete,104,Senior Manager,40.8,0.0,40.8
73,Distributed bottom-line concept,Fixed-Price,Complete,104,Senior Manager,39.49,0.0,39.49
73,Distributed bottom-line concept,Fixed-Price,Complete,105,Associate Partner,80.75,26.89,53.86
73,Distributed bottom-line concept,Fixed-Price,Complete,105,Associate Partner,107.32,0.0,107.32
73,Distributed bottom-line concept,Fixed-Price,Complete,105,Associate Partner,58.09,0.0,58.09
73,Distributed bottom-line concept,Fixed-Price,Complete,105,Associate Partner,105.5,0.0,105.5
73,Distributed bottom-line concept,Fixed-Price,Complete,106,Partner,53.5,0.0,53.5
73,Distributed bottom-line concept,Fixed-Price,Complete,106,Partner,75.01,115.56,0.0
73,Distributed bottom-line concept,Fixed-Price,Complete,106,Partner,102.22,0.0,102.22
73,Distributed bottom-line concept,Fixed-Price,Complete,106,Partner,90.39,0.0,90.39
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,101,Consultant,57.58,22.82,34.76
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,101,Consultant,109.76,0.0,109.76
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,101,Consultant,96.78,0.0,96.78
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,101,Consultant,109.14,0.0,109.14
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,102,Senior Consultant,79.96,0.0,79.96
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,102,Senior Consultant,71.27,0.0,71.27
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,102,Senior Consultant,91.0,0.0,91.0
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,102,Senior Consultant,95.28,0.0,95.28
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,103,Manager,82.92,0.0,82.92
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,103,Manager,80.81,38.44,42.37
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,103,Manager,52.71,0.0,52.71
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,103,Manager,40.13,0.0,40.13
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,104,Senior Manager,68.38,0.0,68.38
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,104,Senior Manager,89.67,0.0,89.67
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,104,Senior Manager,108.57,235.16,0.0
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,104,Senior Manager,66.7,158.44,0.0
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,105,Associate Partner,85.39,0.0,85.39
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,105,Associate Partner,91.12,0.0,91.12
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,105,Associate Partner,45.2,117.58,0.0
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,105,Associate Partner,109.77,0.0,109.77
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,106,Partner,37.34,0.0,37.34
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,106,Partner,113.86,0.0,113.86
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,106,Partner,34.83,117.58,0.0
74,Future-proofed tertiary customer loyalty,Time & Materials,Complete,106,Partner,34.25,158.44,0.0
75,Networked full-range task-force,Time & Materials,Complete,101,Consultant,57.3,0.0,57.3
75,Networked full-range task-force,Time & Materials,Complete,101,Consultant,106.42,0.0,106.42
75,Networked full-range task-force,Time & Materials,Complete,101,Consultant,36.08,25.45,10.63
75,Networked full-range task-force,Time & Materials,Complete,101,Consultant,102.22,0.0,102.22
75,Networked full-range task-force,Time & Materials,Complete,102,Senior Consultant,100.37,120.45,0.0
75,Networked full-range task-force,Time & Materials,Complete,102,Senior Consultant,64.51,43.49,21.02
75,Networked full-range task-force,Time & Materials,Complete,102,Senior Consultant,95.16,25.45,69.71
75,Networked full-range task-force,Time & Materials,Complete,102,Senior Consultant,60.71,0.0,60.71
75,Networked full-range task-force,Time & Materials,Complete,103,Manager,98.93,0.0,98.93
75,Networked full-range task-force,Time & Materials,Complete,103,Manager,45.15,0.0,45.15
75,Networked full-range task-force,Time & Materials,Complete,103,Manager,113.59,0.0,113.59
75,Networked full-range task-force,Time & Materials,Complete,103,Manager,69.98,91.65,0.0
75,Networked full-range task-force,Time & Materials,Complete,104,Senior Manager,92.25,0.0,92.25
75,Networked full-range task-force,Time & Materials,Complete,104,Senior Manager,105.28,0.0,105.28
75,Networked full-range task-force,Time & Materials,Complete,104,Senior Manager,68.75,0.0,68.75
75,Networked full-range task-force,Time & Materials,Complete,104,Senior Manager,90.8,0.0,90.8
75,Networked full-range task-force,Time & Materials,Complete,105,Associate Partner,116.91,0.0,116.91
75,Networked full-range task-force,Time & Materials,Complete,105,Associate Partner,79.4,0.0,79.4
75,Networked full-range task-force,Time & Materials,Complete,105,Associate Partner,40.72,0.0,40.72
75,Networked full-range task-force,Time & Materials,Complete,105,Associate Partner,75.8,0.0,75.8
75,Networked full-range task-force,Time & Materials,Complete,106,Partner,65.42,0.0,65.42
75,Networked full-range task-force,Time & Materials,Complete,106,Partner,47.03,43.49,3.54
75,Networked full-range task-force,Time & Materials,Complete,106,Partner,76.12,25.45,50.67
75,Networked full-range task-force,Time & Materials,Complete,106,Partner,107.53,0.0,107.53
76,Intuitive value-added hierarchy,Fixed-Price,Complete,101,Consultant,75.7,106.99,0.0
76,Intuitive value-added hierarchy,Fixed-Price,Complete,101,Consultant,39.95,0.0,39.95
76,Intuitive value-added hierarchy,Fixed-Price,Complete,101,Consultant,56.79,0.0,56.79
76,Intuitive value-added hierarchy,Fixed-Price,Complete,101,Consultant,54.66,0.0,54.66
76,Intuitive value-added hierarchy,Fixed-Price,Complete,102,Senior Consultant,42.45,0.0,42.45
76,Intuitive value-added hierarchy,Fixed-Price,Complete,102,Senior Consultant,33.2,0.0,33.2
76,Intuitive value-added hierarchy,Fixed-Price,Complete,102,Senior Consultant,56.83,155.78,0.0
76,Intuitive value-added hierarchy,Fixed-Price,Complete,102,Senior Consultant,116.01,0.0,116.01
76,Intuitive value-added hierarchy,Fixed-Price,Complete,103,Manager,118.45,0.0,118.45
76,Intuitive value-added hierarchy,Fixed-Price,Complete,103,Manager,119.49,153.48,0.0
76,Intuitive value-added hierarchy,Fixed-Price,Complete,103,Manager,58.84,155.78,0.0
76,Intuitive value-added hierarchy,Fixed-Price,Complete,103,Manager,115.83,0.0,115.83
76,Intuitive value-added hierarchy,Fixed-Price,Complete,104,Senior Manager,52.5,0.0,52.5
76,Intuitive value-added hierarchy,Fixed-Price,Complete,104,Senior Manager,50.95,0.0,50.95
76,Intuitive value-added hierarchy,Fixed-Price,Complete,104,Senior Manager,44.79,0.0,44.79
76,Intuitive value-added hierarchy,Fixed-Price,Complete,104,Senior Manager,61.71,39.77,21.94
76,Intuitive value-added hierarchy,Fixed-Price,Complete,105,Associate Partner,36.6,0.0,36.6
76,Intuitive value-added hierarchy,Fixed-Price,Complete,105,Associate Partner,34.84,153.48,0.0
76,Intuitive value-added hierarchy,Fixed-Price,Complete,105,Associate Partner,100.48,0.0,100.48
76,Intuitive value-added hierarchy,Fixed-Price,Complete,105,Associate Partner,33.88,0.0,33.88
76,Intuitive value-added hierarchy,Fixed-Price,Complete,106,Partner,89.68,0.0,89.68
76,Intuitive value-added hierarchy,Fixed-Price,Complete,106,Partner,47.09,0.0,47.09
76,Intuitive value-added hierarchy,Fixed-Price,Complete,106,Partner,41.02,77.89,0.0
76,Intuitive value-added hierarchy,Fixed-Price,Complete,106,Partner,46.12,0.0,46.12
77,Networked client-driven protocol,Fixed-Price,Complete,101,Consultant,72.21,96.53,0.0
77,Networked client-driven protocol,Fixed-Price,Complete,101,Consultant,79.86,0.0,79.86
77,Networked client-driven protocol,Fixed-Price,Complete,101,Consultant,87.13,0.0,87.13
77,Networked client-driven protocol,Fixed-Price,Complete,101,Consultant,37.93,0.0,37.93
77,Networked client-driven protocol,Fixed-Price,Complete,102,Senior Consultant,102.08,0.0,102.08
77,Networked client-driven protocol,Fixed-Price,Complete,102,Senior Consultant,78.11,0.0,78.11
77,Networked client-driven protocol,Fixed-Price,Complete,102,Senior Consultant,46.78,0.0,46.78
77,Networked client-driven protocol,Fixed-Price,Complete,102,Senior Consultant,99.91,53.13,46.78
77,Networked client-driven protocol,Fixed-Price,Complete,103,Manager,46.21,0.0,46.21
77,Networked client-driven protocol,Fixed-Price,Complete,103,Manager,47.59,124.85,0.0
77,Networked client-driven protocol,Fixed-Price,Complete,103,Manager,97.44,0.0,97.44
77,Networked client-driven protocol,Fixed-Price,Complete,103,Manager,106.28,0.0,106.28
77,Networked client-driven protocol,Fixed-Price,Complete,104,Senior Manager,39.89,0.0,39.89
77,Networked client-driven protocol,Fixed-Price,Complete,104,Senior Manager,44.96,0.0,44.96
77,Networked client-driven protocol,Fixed-Price,Complete,104,Senior Manager,79.11,0.0,79.11
77,Networked client-driven protocol,Fixed-Price,Complete,104,Senior Manager,46.36,53.13,0.0
77,Networked client-driven protocol,Fixed-Price,Complete,105,Associate Partner,109.53,96.53,13.0
77,Networked client-driven protocol,Fixed-Price,Complete,105,Associate Partner,112.48,124.85,0.0
77,Networked client-driven protocol,Fixed-Price,Complete,105,Associate Partner,48.37,135.2,0.0
77,Networked client-driven protocol,Fixed-Price,Complete,105,Associate Partner,68.73,0.0,68.73
77,Networked client-driven protocol,Fixed-Price,Complete,106,Partner,60.86,0.0,60.86
77,Networked client-driven protocol,Fixed-Price,Complete,106,Partner,59.51,0.0,59.51
77,Networked client-driven protocol,Fixed-Price,Complete,106,Partner,56.27,67.6,0.0
77,Networked client-driven protocol,Fixed-Price,Complete,106,Partner,44.89,53.13,0.0
78,Open-source mobile microservice,Fixed-Price,Complete,101,Consultant,57.69,99.65,0.0
78,Open-source mobile microservice,Fixed-Price,Complete,101,Consultant,103.06,0.0,103.06
78,Open-source mobile microservice,Fixed-Price,Complete,101,Consultant,94.36,0.0,94.36
78,Open-source mobile microservice,Fixed-Price,Complete,101,Consultant,90.0,67.86,22.14
78,Open-source mobile microservice,Fixed-Price,Complete,102,Senior Consultant,113.35,99.65,13.7
78,Open-source mobile microservice,Fixed-Price,Complete,102,Senior Consultant,60.77,0.0,60.77
78,Open-source mobile microservice,Fixed-Price,Complete,102,Senior Consultant,116.14,102.84,13.3
78,Open-source mobile microservice,Fixed-Price,Complete,102,Senior Consultant,86.1,0.0,86.1
78,Open-source mobile microservice,Fixed-Price,Complete,103,Manager,44.55,0.0,44.55
78,Open-source mobile microservice,Fixed-Price,Complete,103,Manager,69.03,50.24,18.79
78,Open-source mobile microservice,Fixed-Price,Complete,103,Manager,68.44,0.0,68.44
78,Open-source mobile microservice,Fixed-Price,Complete,103,Manager,84.22,0.0,84.22
78,Open-source mobile microservice,Fixed-Price,Complete,104,Senior Manager,116.92,0.0,116.92
78,Open-source mobile microservice,Fixed-Price,Complete,104,Senior Manager,106.36,0.0,106.36
78,Open-source mobile microservice,Fixed-Price,Complete,104,Senior Manager,72.76,0.0,72.76
78,Open-source mobile microservice,Fixed-Price,Complete,104,Senior Manager,74.08,0.0,74.08
78,Open-source mobile microservice,Fixed-Price,Complete,105,Associate Partner,48.52,0.0,48.52
78,Open-source mobile microservice,Fixed-Price,Complete,105,Associate Partner,62.69,0.0,62.69
78,Open-source mobile microservice,Fixed-Price,Complete,105,Associate Partner,110.82,0.0,110.82
78,Open-source mobile microservice,Fixed-Price,Complete,105,Associate Partner,77.58,0.0,77.58
78,Open-source mobile microservice,Fixed-Price,Complete,106,Partner,96.74,0.0,96.74
78,Open-source mobile microservice,Fixed-Price,Complete,106,Partner,101.45,0.0,101.45
78,Open-source mobile microservice,Fixed-Price,Complete,106,Partner,77.25,0.0,77.25
78,Open-source mobile microservice,Fixed-Price,Complete,106,Partner,60.1,0.0,60.1
79,Open-architected modular task-force,Fixed-Price,Complete,101,Consultant,60.79,123.83,0.0
79,Open-architected modular task-force,Fixed-Price,Complete,101,Consultant,106.05,0.0,106.05
79,Open-architected modular task-force,Fixed-Price,Complete,101,Consultant,59.51,0.0,59.51
79,Open-architected modular task-force,Fixed-Price,Complete,101,Consultant,96.66,0.0,96.66
79,Open-architected modular task-force,Fixed-Price,Complete,102,Senior Consultant,116.54,0.0,116.54
79,Open-architected modular task-force,Fixed-Price,Complete,102,Senior Consultant,65.55,0.0,65.55
79,Open-architected modular task-force,Fixed-Price,Complete,102,Senior Consultant,103.42,43.36,60.06
79,Open-architected modular task-force,Fixed-Price,Complete,102,Senior Consultant,73.65,22.24,51.41
79,Open-architected modular task-force,Fixed-Price,Complete,103,Manager,70.04,0.0,70.04
79,Open-architected modular task-force,Fixed-Price,Complete,103,Manager,34.61,0.0,34.61
79,Open-architected modular task-force,Fixed-Price,Complete,103,Manager,83.76,0.0,83.76
79,Open-architected modular task-force,Fixed-Price,Complete,103,Manager,37.69,44.48,0.0
79,Open-architected modular task-force,Fixed-Price,Complete,104,Senior Manager,74.01,0.0,74.01
79,Open-architected modular task-force,Fixed-Price,Complete,104,Senior Manager,66.17,0.0,66.17
79,Open-architected modular task-force,Fixed-Price,Complete,104,Senior Manager,65.43,0.0,65.43
79,Open-architected modular task-force,Fixed-Price,Complete,104,Senior Manager,117.52,0.0,117.52
79,Open-architected modular task-force,Fixed-Price,Complete,105,Associate Partner,61.65,0.0,61.65
79,Open-architected modular task-force,Fixed-Price,Complete,105,Associate Partner,90.64,0.0,90.64
79,Open-architected modular task-force,Fixed-Price,Complete,105,Associate Partner,72.61,0.0,72.61
79,Open-architected modular task-force,Fixed-Price,Complete,105,Associate Partner,76.62,0.0,76.62
79,Open-architected modular task-force,Fixed-Price,Complete,106,Partner,111.86,123.83,0.0
79,Open-architected modular task-force,Fixed-Price,Complete,106,Partner,70.53,0.0,70.53
79,Open-architected modular task-force,Fixed-Price,Complete,106,Partner,106.91,21.68,85.23
79,Open-architected modular task-force,Fixed-Price,Complete,106,Partner,85.28,0.0,85.28
80,Public-key high-level function,Time & Materials,Complete,101,Consultant,84.02,0.0,84.02
80,Public-key high-level function,Time & Materials,Complete,101,Consultant,77.92,0.0,77.92
80,Public-key high-level function,Time & Materials,Complete,101,Consultant,81.99,0.0,81.99
80,Public-key high-level function,Time & Materials,Complete,101,Consultant,112.19,28.03,84.16
80,Public-key high-level function,Time & Materials,Complete,102,Senior Consultant,95.81,0.0,95.81
80,Public-key high-level function,Time & Materials,Complete,102,Senior Consultant,80.8,0.0,80.8
80,Public-key high-level function,Time & Materials,Complete,102,Senior Consultant,81.38,0.0,81.38
80,Public-key high-level function,Time & Materials,Complete,102,Senior Consultant,64.92,28.03,36.89
80,Public-key high-level function,Time & Materials,Complete,103,Manager,99.28,0.0,99.28
80,Public-key high-level function,Time & Materials,Complete,103,Manager,84.05,0.0,84.05
80,Public-key high-level function,Time & Materials,Complete,103,Manager,59.92,96.42,0.0
80,Public-key high-level function,Time & Materials,Complete,103,Manager,104.66,28.03,76.63
80,Public-key high-level function,Time & Materials,Complete,104,Senior Manager,117.79,0.0,117.79
80,Public-key high-level function,Time & Materials,Complete,104,Senior Manager,44.96,25.59,19.37
80,Public-key high-level function,Time & Materials,Complete,104,Senior Manager,58.4,32.14,26.26
