_rowid,DeliverableID,TitleID,PlannedHours,created_at
1071,179,103,106.95,2024-02-29 12:42:29.150953
1072,179,104,48.64,2024-02-29 12:42:29.150953
1073,179,105,36.4,2024-02-29 12:42:29.150953
1074,179,106,36.21,2024-02-29 12:42:29.150953
1075,180,101,66.85,2024-03-01 06:37:37.442749
1076,180,102,102.98,2024-03-01 06:37:37.442749
1077,180,103,105.22,2024-03-01 06:37:37.442749
1078,180,104,59.9,2024-03-01 06:37:37.442749
1079,180,105,92.43,2024-03-01 06:37:37.442749
1080,180,106,99.4,2024-03-01 06:37:37.442749
1081,181,101,55.42,2024-03-01 13:25:18.850558
1082,181,102,68.27,2024-03-01 13:25:18.850558
1083,181,103,33.38,2024-03-01 13:25:18.850558
1084,181,104,41.51,2024-03-01 13:25:18.850558
1085,181,105,98.9,2024-03-01 13:25:18.850558
1086,181,106,30.0,2024-03-01 13:25:18.850558
1087,182,101,34.92,2024-03-17 12:21:56.198238
1088,182,102,117.58,2024-03-17 12:21:56.198238
1089,182,103,50.35,2024-03-17 12:21:56.198238
1090,182,104,57.38,2024-03-17 12:21:56.198238
1091,182,105,57.35,2024-03-17 12:21:56.198238
1092,182,106,50.74,2024-03-17 12:21:56.198238
1093,183,101,57.26,2024-03-21 11:15:26.725483
1094,183,102,59.28,2024-03-21 11:15:26.725483
1095,183,103,94.14,2024-03-21 11:15:26.725483
1096,183,104,103.51,2024-03-21 11:15:26.725483
1097,183,105,46.35,2024-03-21 11:15:26.725483
1098,183,106,63.38,2024-03-21 11:15:26.725483
1099,184,101,118.64,2024-03-24 16:08:25.838855
1100,184,102,97.88,2024-03-24 16:08:25.838855
1101,184,103,65.39,2024-03-24 16:08:25.838855
1102,184,104,83.16,2024-03-24 16:08:25.838855
1103,184,105,89.49,2024-03-24 16:08:25.838855
1104,184,106,37.06,2024-03-24 16:08:25.838855
1105,185,101,82.54,2024-04-13 14:27:01.580370
1106,185,102,115.7,2024-04-13 14:27:01.580370
1107,185,103,33.82,2024-04-13 14:27:01.580370
1108,185,104,53.88,2024-04-13 14:27:01.580370
1109,185,105,84.14,2024-04-13 14:27:01.580370
1110,185,106,56.69,2024-04-13 14:27:01.580370
1111,186,101,39.23,2024-04-15 13:43:26.666494
1112,186,102,76.25,2024-04-15 13:43:26.666494
1113,186,103,75.8,2024-04-15 13:43:26.666494
1114,186,104,63.24,2024-04-15 13:43:26.666494
1115,186,105,113.96,2024-04-15 13:43:26.666494
1116,186,106,104.48,2024-04-15 13:43:26.666494
1117,187,101,92.51,2024-04-23 16:24:01.036097
1118,187,102,95.61,2024-04-23 16:24:01.036097
1119,187,103,107.55,2024-04-23 16:24:01.036097
1120,187,104,54.67,2024-04-23 16:24:01.036097
1121,187,105,102.64,2024-04-23 16:24:01.036097
1122,187,106,47.57,2024-04-23 16:24:01.036097
1123,188,101,117.32,2024-05-11 23:33:25.636302
1124,188,102,69.39,2024-05-11 23:33:25.636302
1125,188,103,51.15,2024-05-11 23:33:25.636302
1126,188,104,93.44,2024-05-11 23:33:25.636302
1127,188,105,103.54,2024-05-11 23:33:25.636302
1128,188,106,79.18,2024-05-11 23:33:25.636302
1129,189,101,55.89,2024-05-27 08:20:09.966072
1130,189,102,57.61,2024-05-27 08:20:09.966072
1131,189,103,61.77,2024-05-27 08:20:09.966072
1132,189,104,85.92,2024-05-27 08:20:09.966072
1133,189,105,60.06,2024-05-27 08:20:09.966072
1134,189,106,95.94,2024-05-27 08:20:09.966072
1135,190,101,54.87,2024-06-13 22:06:40.888596
1136,190,102,68.88,2024-06-13 22:06:40.888596
1137,190,103,118.23,2024-06-13 22:06:40.888596
1138,190,104,36.08,2024-06-13 22:06:40.888596
1139,190,105,76.68,2024-06-13 22:06:40.888596
1140,190,106,46.14,2024-06-13 22:06:40.888596
1141,191,101,66.32,2024-07-07 12:37:39.136125
1142,191,102,96.41,2024-07-07 12:37:39.136125
1143,191,103,93.41,2024-07-07 12:37:39.136125
1144,191,104,68.05,2024-07-07 12:37:39.136125
1145,191,105,61.19,2024-07-07 12:37:39.136125
1146,191,106,65.79,2024-07-07 12:37:39.136125
1147,192,101,86.13,2024-07-14 03:16:56.869213
1148,192,102,88.37,2024-07-14 03:16:56.869213
1149,192,103,54.07,2024-07-14 03:16:56.869213
1150,192,104,31.36,2024-07-14 03:16:56.869213
1151,192,105,116.85,2024-07-14 03:16:56.869213
1152,192,106,52.58,2024-07-14 03:16:56.869213
1153,193,101,82.88,2024-07-24 07:18:21.564744
1154,193,102,93.1,2024-07-24 07:18:21.564744
1155,193,103,91.21,2024-07-24 07:18:21.564744
1156,193,104,66.73,2024-07-24 07:18:21.564744
1157,193,105,31.39,2024-07-24 07:18:21.564744
1158,193,106,82.46,2024-07-24 07:18:21.564744
1159,194,101,105.58,2024-07-24 09:12:20.467713
1160,194,102,46.97,2024-07-24 09:12:20.467713
1161,194,103,90.52,2024-07-24 09:12:20.467713
1162,194,104,117.93,2024-07-24 09:12:20.467713
1163,194,105,39.17,2024-07-24 09:12:20.467713
1164,194,106,30.75,2024-07-24 09:12:20.467713
1165,195,101,97.35,2024-08-02 18:41:01.861552
1166,195,102,112.31,2024-08-02 18:41:01.861552
1167,195,103,69.06,2024-08-02 18:41:01.861552
1168,195,104,53.28,2024-08-02 18:41:01.861552
1169,195,105,69.1,2024-08-02 18:41:01.861552
1170,195,106,95.11,2024-08-02 18:41:01.861552
1171,196,101,85.51,2024-08-12 16:03:06.503817
1172,196,102,96.86,2024-08-12 16:03:06.503817
1173,196,103,96.41,2024-08-12 16:03:06.503817
1174,196,104,76.93,2024-08-12 16:03:06.503817
1175,196,105,36.16,2024-08-12 16:03:06.503817
1176,196,106,63.4,2024-08-12 16:03:06.503817
1177,197,101,52.35,2024-08-21 13:16:40.195577
1178,197,102,93.49,2024-08-21 13:16:40.195577
1179,197,103,68.48,2024-08-21 13:16:40.195577
1180,197,104,69.83,2024-08-21 13:16:40.195577
1181,197,105,88.44,2024-08-21 13:16:40.195577
1182,197,106,114.27,2024-08-21 13:16:40.195577
1183,198,101,75.24,2024-08-23 20:34:50.720608
1184,198,102,35.06,2024-08-23 20:34:50.720608
1185,198,103,74.2,2024-08-23 20:34:50.720608
1186,198,104,113.44,2024-08-23 20:34:50.720608
1187,198,105,39.49,2024-08-23 20:34:50.720608
1188,198,106,98.8,2024-08-23 20:34:50.720608
1189,199,101,53.42,2024-09-04 22:21:20.084324
1190,199,102,44.35,2024-09-04 22:21:20.084324
1191,199,103,44.44,2024-09-04 22:21:20.084324
1192,199,104,36.34,2024-09-04 22:21:20.084324
1193,199,105,46.71,2024-09-04 22:21:20.084324
1194,199,106,89.78,2024-09-04 22:21:20.084324
1195,200,101,56.03,2024-09-04 23:45:36.848342
1196,200,102,57.88,2024-09-04 23:45:36.848342
1197,200,103,52.5,2024-09-04 23:45:36.848342
1198,200,104,76.35,2024-09-04 23:45:36.848342
1199,200,105,78.2,2024-09-04 23:45:36.848342
1200,200,106,62.12,2024-09-04 23:45:36.848342
1201,201,101,101.04,2024-09-09 03:47:30.138796
1202,201,102,57.7,2024-09-09 03:47:30.138796
1203,201,103,112.24,2024-09-09 03:47:30.138796
1204,201,104,115.75,2024-09-09 03:47:30.138796
1205,201,105,59.41,2024-09-09 03:47:30.138796
1206,201,106,61.9,2024-09-09 03:47:30.138796
1207,202,101,97.35,2024-09-13 17:46:20.681363
1208,202,102,69.53,2024-09-13 17:46:20.681363
1209,202,103,84.95,2024-09-13 17:46:20.681363
1210,202,104,44.43,2024-09-13 17:46:20.681363
1211,202,105,90.63,2024-09-13 17:46:20.681363
1212,202,106,46.13,2024-09-13 17:46:20.681363
1213,203,101,40.58,2024-09-26 14:38:30.515441
1214,203,102,44.88,2024-09-26 14:38:30.515441
1215,203,103,30.18,2024-09-26 14:38:30.515441
1216,203,104,94.69,2024-09-26 14:38:30.515441
1217,203,105,95.92,2024-09-26 14:38:30.515441
1218,203,106,76.34,2024-09-26 14:38:30.515441
1219,204,101,67.08,2024-09-28 16:53:46.217970
1220,204,102,108.35,2024-09-28 16:53:46.217970
1221,204,103,86.83,2024-09-28 16:53:46.217970
1222,204,104,77.93,2024-09-28 16:53:46.217970
1223,204,105,40.39,2024-09-28 16:53:46.217970
1224,204,106,84.51,2024-09-28 16:53:46.217970
1225,205,101,48.56,2024-10-03 16:42:29.073839
1226,205,102,65.27,2024-10-03 16:42:29.073839
1227,205,103,110.61,2024-10-03 16:42:29.073839
1228,205,104,48.39,2024-10-03 16:42:29.073839
1229,205,105,75.7,2024-10-03 16:42:29.073839
1230,205,106,67.73,2024-10-03 16:42:29.073839
1231,206,101,36.21,2024-10-07 03:41:41.848638
1232,206,102,72.68,2024-10-07 03:41:41.848638
1233,206,103,80.46,2024-10-07 03:41:41.848638
1234,206,104,86.56,2024-10-07 03:41:41.848638
1235,206,105,91.98,2024-10-07 03:41:41.848638
1236,206,106,52.79,2024-10-07 03:41:41.848638
1237,207,101,102.34,2024-10-18 00:36:30.428164
1238,207,102,69.01,2024-10-18 00:36:30.428164
1239,207,103,119.75,2024-10-18 00:36:30.428164
1240,207,104,80.32,2024-10-18 00:36:30.428164
1241,207,105,58.9,2024-10-18 00:36:30.428164
1242,207,106,49.81,2024-10-18 00:36:30.428164
1243,208,101,71.78,2024-10-20 17:58:28.678214
1244,208,102,95.05,2024-10-20 17:58:28.678214
1245,208,103,89.11,2024-10-20 17:58:28.678214
1246,208,104,93.79,2024-10-20 17:58:28.678214
1247,208,105,30.75,2024-10-20 17:58:28.678214
1248,208,106,49.59,2024-10-20 17:58:28.678214
1249,209,101,97.66,2024-10-23 02:54:43.923775
1250,209,102,102.27,2024-10-23 02:54:43.923775
1251,209,103,76.62,2024-10-23 02:54:43.923775
1252,209,104,42.63,2024-10-23 02:54:43.923775
1253,209,105,90.4,2024-10-23 02:54:43.923775
1254,209,106,85.84,2024-10-23 02:54:43.923775
1255,210,101,44.08,2024-10-23 06:44:53.172838
1256,210,102,72.65,2024-10-23 06:44:53.172838
1257,210,103,94.48,2024-10-23 06:44:53.172838
1258,210,104,54.38,2024-10-23 06:44:53.172838
1259,210,105,48.2,2024-10-23 06:44:53.172838
1260,210,106,58.24,2024-10-23 06:44:53.172838
1261,211,101,68.24,2024-11-01 18:05:33.319376
1262,211,102,111.71,2024-11-01 18:05:33.319376
1263,211,103,75.64,2024-11-01 18:05:33.319376
1264,211,104,46.91,2024-11-01 18:05:33.319376
1265,211,105,36.93,2024-11-01 18:05:33.319376
1266,211,106,92.65,2024-11-01 18:05:33.319376
1267,212,101,54.48,2024-11-03 09:02:05.017479
1268,212,102,92.31,2024-11-03 09:02:05.017479
1269,212,103,53.77,2024-11-03 09:02:05.017479
1270,212,104,114.52,2024-11-03 09:02:05.017479
1271,212,105,87.27,2024-11-03 09:02:05.017479
1272,212,106,59.21,2024-11-03 09:02:05.017479
1273,213,101,68.91,2024-11-09 12:26:07.585543
1274,213,102,32.8,2024-11-09 12:26:07.585543
1275,213,103,53.36,2024-11-09 12:26:07.585543
1276,213,104,33.03,2024-11-09 12:26:07.585543
1277,213,105,109.13,2024-11-09 12:26:07.585543
1278,213,106,51.91,2024-11-09 12:26:07.585543
1279,214,101,90.02,2024-11-17 23:42:19.343729
1280,214,102,59.07,2024-11-17 23:42:19.343729
1281,214,103,110.81,2024-11-17 23:42:19.343729
1282,214,104,109.93,2024-11-17 23:42:19.343729
1283,214,105,59.28,2024-11-17 23:42:19.343729
1284,214,106,111.09,2024-11-17 23:42:19.343729
1285,215,101,38.54,2024-11-22 06:31:19.418860
1286,215,102,119.9,2024-11-22 06:31:19.418860
1287,215,103,59.4,2024-11-22 06:31:19.418860
1288,215,104,97.34,2024-11-22 06:31:19.418860
1289,215,105,102.6,2024-11-22 06:31:19.418860
1290,215,106,107.22,2024-11-22 06:31:19.418860
1291,216,101,33.63,2024-11-28 12:47:55.675747
1292,216,102,67.01,2024-11-28 12:47:55.675747
1293,216,103,41.71,2024-11-28 12:47:55.675747
1294,216,104,32.02,2024-11-28 12:47:55.675747
1295,216,105,62.44,2024-11-28 12:47:55.675747
1296,216,106,100.54,2024-11-28 12:47:55.675747
1297,217,101,82.82,2024-12-03 20:48:57.981432
1298,217,102,82.29,2024-12-03 20:48:57.981432
1299,217,103,119.16,2024-12-03 20:48:57.981432
1300,217,104,98.11,2024-12-03 20:48:57.981432
1301,217,105,69.81,2024-12-03 20:48:57.981432
1302,217,106,93.67,2024-12-03 20:48:57.981432
1303,218,101,90.73,2024-12-04 07:14:45.334108
1304,218,102,90.98,2024-12-04 07:14:45.334108
1305,218,103,63.58,2024-12-04 07:14:45.334108
1306,218,104,114.75,2024-12-04 07:14:45.334108
1307,218,105,45.06,2024-12-04 07:14:45.334108
1308,218,106,75.03,2024-12-04 07:14:45.334108
1309,219,101,44.06,2024-12-04 07:34:51.660401
1310,219,102,87.23,2024-12-04 07:34:51.660401
1311,219,103,83.94,2024-12-04 07:34:51.660401
1312,219,104,46.14,2024-12-04 07:34:51.660401
1313,219,105,93.46,2024-12-04 07:34:51.660401
1314,219,106,70.97,2024-12-04 07:34:51.660401
1315,220,101,45.28,2024-12-06 15:24:26.962758
1316,220,102,31.72,2024-12-06 15:24:26.962758
1317,220,103,100.12,2024-12-06 15:24:26.962758
1318,220,104,84.87,2024-12-06 15:24:26.962758
1319,220,105,92.97,2024-12-06 15:24:26.962758
1320,220,106,105.43,2024-12-06 15:24:26.962758
1321,221,101,32.7,2024-12-22 17:46:34.134598
1322,221,102,110.76,2024-12-22 17:46:34.134598
1323,221,103,86.04,2024-12-22 17:46:34.134598
1324,221,104,117.6,2024-12-22 17:46:34.134598
1325,221,105,71.85,2024-12-22 17:46:34.134598
1326,221,106,106.26,2024-12-22 17:46:34.134598
1327,222,101,36.03,2024-12-29 23:39:40.505350
1328,222,102,117.78,2024-12-29 23:39:40.505350
1329,222,103,103.53,2024-12-29 23:39:40.505350
1330,222,104,106.73,2024-12-29 23:39:40.505350
1331,222,105,114.42,2024-12-29 23:39:40.505350
1332,222,106,37.66,2024-12-29 23:39:40.505350
1333,223,101,72.22,2024-12-30 16:53:57.026118
1334,223,102,54.17,2024-12-30 16:53:57.026118
1335,223,103,39.09,2024-12-30 16:53:57.026118
1336,223,104,45.07,2024-12-30 16:53:57.026118
1337,223,105,43.25,2024-12-30 16:53:57.026118
1338,223,106,117.58,2024-12-30 16:53:57.026118
1339,224,101,69.58,2024-12-30 20:47:58.235158
1340,224,102,55.05,2024-12-30 20:47:58.235158
1341,224,103,101.85,2024-12-30 20:47:58.235158
1342,224,104,59.36,2024-12-30 20:47:58.235158
1343,224,105,56.94,2024-12-30 20:47:58.235158
1344,224,106,50.93,2024-12-30 20:47:58.235158
1345,225,101,80.71,2024-12-31 13:19:50.931130
1346,225,102,102.34,2024-12-31 13:19:50.931130
1347,225,103,42.34,2024-12-31 13:19:50.931130
1348,225,104,82.26,2024-12-31 13:19:50.931130
1349,225,105,75.5,2024-12-31 13:19:50.931130
1350,225,106,42.97,2024-12-31 13:19:50.931130
1351,226,101,95.25,2025-01-02 11:50:54.059887
1352,226,102,81.69,2025-01-02 11:50:54.059887
1353,226,103,90.05,2025-01-02 11:50:54.059887
1354,226,104,99.93,2025-01-02 11:50:54.059887
1355,226,105,107.6,2025-01-02 11:50:54.059887
1356,226,106,58.25,2025-01-02 11:50:54.059887
1357,227,101,89.55,2025-01-16 15:42:25.730730
1358,227,102,42.71,2025-01-16 15:42:25.730730
1359,227,103,81.38,2025-01-16 15:42:25.730730
1360,227,104,46.67,2025-01-16 15:42:25.730730
1361,227,105,55.08,2025-01-16 15:42:25.730730
1362,227,106,49.68,2025-01-16 15:42:25.730730
1363,228,101,117.29,2025-01-17 07:31:09.761160
1364,228,102,81.41,2025-01-17 07:31:09.761160
1365,228,103,42.87,2025-01-17 07:31:09.761160
1366,228,104,63.71,2025-01-17 07:31:09.761160
1367,228,105,101.8,2025-01-17 07:31:09.761160
1368,228,106,63.07,2025-01-17 07:31:09.761160
1369,229,101,106.06,2025-01-18 23:00:59.807027
1370,229,102,101.63,2025-01-18 23:00:59.807027
1371,229,103,45.76,2025-01-18 23:00:59.807027
1372,229,104,90.55,2025-01-18 23:00:59.807027
1373,229,105,49.85,2025-01-18 23:00:59.807027
1374,229,106,49.64,2025-01-18 23:00:59.807027
1375,230,101,43.9,2025-01-22 13:36:19.688216
1376,230,102,73.85,2025-01-22 13:36:19.688216
1377,230,103,68.7,2025-01-22 13:36:19.688216
1378,230,104,83.72,2025-01-22 13:36:19.688216
1379,230,105,119.96,2025-01-22 13:36:19.688216
1380,230,106,99.25,2025-01-22 13:36:19.688216
1381,231,101,45.36,2025-01-29 14:42:38.641671
1382,231,102,32.74,2025-01-29 14:42:38.641671
1383,231,103,48.4,2025-01-29 14:42:38.641671
1384,231,104,60.64,2025-01-29 14:42:38.641671
1385,231,105,75.95,2025-01-29 14:42:38.641671
1386,231,106,85.36,2025-01-29 14:42:38.641671
1387,232,101,33.14,2025-02-01 23:07:17.222278
1388,232,102,79.6,2025-02-01 23:07:17.222278
1389,232,103,69.44,2025-02-01 23:07:17.222278
1390,232,104,105.53,2025-02-01 23:07:17.222278
1391,232,105,44.46,2025-02-01 23:07:17.222278
1392,232,106,32.25,2025-02-01 23:07:17.222278
1393,233,101,34.47,2025-02-05 03:52:23.235356
1394,233,102,95.21,2025-02-05 03:52:23.235356
1395,233,103,40.04,2025-02-05 03:52:23.235356
1396,233,104,84.75,2025-02-05 03:52:23.235356
1397,233,105,55.29,2025-02-05 03:52:23.235356
1398,233,106,45.61,2025-02-05 03:52:23.235356
1399,234,101,41.29,2025-02-07 03:44:19.909015
1400,234,102,99.55,2025-02-07 03:44:19.909015
1401,234,103,51.32,2025-02-07 03:44:19.909015
1402,234,104,90.97,2025-02-07 03:44:19.909015
1403,234,105,80.92,2025-02-07 03:44:19.909015
1404,234,106,113.62,2025-02-07 03:44:19.909015
1405,235,101,31.72,2025-02-08 20:44:43.685493
1406,235,102,104.42,2025-02-08 20:44:43.685493
1407,235,103,77.23,2025-02-08 20:44:43.685493
1408,235,104,99.77,2025-02-08 20:44:43.685493
1409,235,105,51.1,2025-02-08 20:44:43.685493
1410,235,106,61.06,2025-02-08 20:44:43.685493
1411,236,101,58.07,2025-02-11 12:58:16.761860
1412,236,102,60.6,2025-02-11 12:58:16.761860
1413,236,103,37.1,2025-02-11 12:58:16.761860
1414,236,104,69.85,2025-02-11 12:58:16.761860
1415,236,105,53.49,2025-02-11 12:58:16.761860
1416,236,106,60.9,2025-02-11 12:58:16.761860
1417,237,101,46.72,2025-02-19 17:15:51.790500
1418,237,102,63.53,2025-02-19 17:15:51.790500
1419,237,103,113.58,2025-02-19 17:15:51.790500
1420,237,104,35.56,2025-02-19 17:15:51.790500
1421,237,105,38.31,2025-02-19 17:15:51.790500
1422,237,106,44.65,2025-02-19 17:15:51.790500
1423,238,101,109.61,2025-02-27 09:31:45.601606
1424,238,102,110.6,2025-02-27 09:31:45.601606
1425,238,103,111.83,2025-02-27 09:31:45.601606
1426,238,104,58.25,2025-02-27 09:31:45.601606
1427,238,105,92.2,2025-02-27 09:31:45.601606
1428,238,106,54.45,2025-02-27 09:31:45.601606
1429,239,101,104.79,2025-03-04 06:25:17.040505
1430,239,102,40.79,2025-03-04 06:25:17.040505
1431,239,103,96.14,2025-03-04 06:25:17.040505
1432,239,104,77.83,2025-03-04 06:25:17.040505
1433,239,105,55.92,2025-03-04 06:25:17.040505
1434,239,106,74.35,2025-03-04 06:25:17.040505
1435,240,101,71.76,2025-03-07 05:48:58.600400
1436,240,102,40.68,2025-03-07 05:48:58.600400
1437,240,103,118.25,2025-03-07 05:48:58.600400
1438,240,104,49.32,2025-03-07 05:48:58.600400
1439,240,105,36.05,2025-03-07 05:48:58.600400
1440,240,106,83.54,2025-03-07 05:48:58.600400
1441,241,101,81.12,2025-03-11 21:41:30.493784
1442,241,102,56.67,2025-03-11 21:41:30.493784
1443,241,103,114.45,2025-03-11 21:41:30.493784
1444,241,104,103.69,2025-03-11 21:41:30.493784
1445,241,105,118.52,2025-03-11 21:41:30.493784
1446,241,106,53.37,2025-03-11 21:41:30.493784
1447,242,101,104.12,2025-03-17 13:59:48.556137
1448,242,102,103.86,2025-03-17 13:59:48.556137
1449,242,103,72.96,2025-03-17 13:59:48.556137
1450,242,104,61.57,2025-03-17 13:59:48.556137
1451,242,105,62.63,2025-03-17 13:59:48.556137
1452,242,106,102.51,2025-03-17 13:59:48.556137
1453,243,101,73.39,2025-03-17 21:15:22.726218
1454,243,102,105.68,2025-03-17 21:15:22.726218
1455,243,103,49.91,2025-03-17 21:15:22.726218
1456,243,104,64.29,2025-03-17 21:15:22.726218
1457,243,105,102.76,2025-03-17 21:15:22.726218
1458,243,106,104.13,2025-03-17 21:15:22.726218
1459,244,101,49.84,2025-03-30 09:25:02.430300
1460,244,102,109.76,2025-03-30 09:25:02.430300
1461,244,103,114.09,2025-03-30 09:25:02.430300
1462,244,104,112.48,2025-03-30 09:25:02.430300
1463,244,105,87.19,2025-03-30 09:25:02.430300
1464,244,106,86.68,2025-03-30 09:25:02.430300
1465,245,101,77.82,2025-04-02 04:37:45.707353
1466,245,102,90.97,2025-04-02 04:37:45.707353
1467,245,103,68.56,2025-04-02 04:37:45.707353
1468,245,104,95.83,2025-04-02 04:37:45.707353
1469,245,105,104.2,2025-04-02 04:37:45.707353
1470,245,106,43.18,2025-04-02 04:37:45.707353
1471,246,101,61.12,2025-04-12 07:23:01.364329
1472,246,102,90.4,2025-04-12 07:23:01.364329
1473,246,103,102.49,2025-04-12 07:23:01.364329
1474,246,104,115.21,2025-04-12 07:23:01.364329
1475,246,105,66.02,2025-04-12 07:23:01.364329
1476,246,106,100.5,2025-04-12 07:23:01.364329
1477,247,101,40.83,2025-04-20 11:37:31.934798
1478,247,102,114.47,2025-04-20 11:37:31.934798
1479,247,103,46.31,2025-04-20 11:37:31.934798
1480,247,104,86.05,2025-04-20 11:37:31.934798
1481,247,105,50.04,2025-04-20 11:37:31.934798
1482,247,106,57.65,2025-04-20 11:37:31.934798
1483,248,101,44.42,2025-04-23 22:51:16.834706
1484,248,102,45.38,2025-04-23 22:51:16.834706
1485,248,103,67.63,2025-04-23 22:51:16.834706
1486,248,104,98.16,2025-04-23 22:51:16.834706
1487,248,105,110.82,2025-04-23 22:51:16.834706
1488,248,106,37.57,2025-04-23 22:51:16.834706
1489,249,101,84.22,2025-05-03 16:11:45.076641
1490,249,102,44.67,2025-05-03 16:11:45.076641
1491,249,103,51.04,2025-05-03 16:11:45.076641
1492,249,104,32.13,2025-05-03 16:11:45.076641
1493,249,105,105.15,2025-05-03 16:11:45.076641
1494,249,106,117.72,2025-05-03 16:11:45.076641
1495,250,101,108.16,2025-05-09 19:15:36.352335
1496,250,102,113.38,2025-05-09 19:15:36.352335
1497,250,103,67.77,2025-05-09 19:15:36.352335
1498,250,104,34.56,2025-05-09 19:15:36.352335
1499,250,105,33.55,2025-05-09 19:15:36.352335
1500,250,106,81.66,2025-05-09 19:15:36.352335
1501,251,101,100.86,2025-05-10 17:59:53.390490
1502,251,102,57.58,2025-05-10 17:59:53.390490
1503,251,103,33.62,2025-05-10 17:59:53.390490
1504,251,104,82.95,2025-05-10 17:59:53.390490
1505,251,105,65.79,2025-05-10 17:59:53.390490
1506,251,106,117.64,2025-05-10 17:59:53.390490
1507,252,101,102.51,2025-05-22 01:53:23.264837
1508,252,102,50.19,2025-05-22 01:53:23.264837
1509,252,103,50.35,2025-05-22 01:53:23.264837
1510,252,104,103.56,2025-05-22 01:53:23.264837
1511,252,105,113.74,2025-05-22 01:53:23.264837
1512,252,106,38.58,2025-05-22 01:53:23.264837
1513,253,101,102.49,2025-05-29 00:12:29.467941
1514,253,102,98.41,2025-05-29 00:12:29.467941
1515,253,103,43.85,2025-05-29 00:12:29.467941
1516,253,104,43.43,2025-05-29 00:12:29.467941
1517,253,105,54.14,2025-05-29 00:12:29.467941
1518,253,106,62.5,2025-05-29 00:12:29.467941
1519,254,101,50.7,2025-06-02 03:38:04.104017
1520,254,102,67.02,2025-06-02 03:38:04.104017
1521,254,103,51.65,2025-06-02 03:38:04.104017
1522,254,104,90.51,2025-06-02 03:38:04.104017
1523,254,105,104.35,2025-06-02 03:38:04.104017
1524,254,106,90.58,2025-06-02 03:38:04.104017
1525,255,101,44.07,2025-06-17 11:05:51.411046
1526,255,102,96.42,2025-06-17 11:05:51.411046
1527,255,103,62.44,2025-06-17 11:05:51.411046
1528,255,104,90.41,2025-06-17 11:05:51.411046
1529,255,105,54.36,2025-06-17 11:05:51.411046
1530,255,106,37.31,2025-06-17 11:05:51.411046
1531,256,101,54.83,2025-06-28 03:46:03.052403
1532,256,102,99.17,2025-06-28 03:46:03.052403
1533,256,103,50.36,2025-06-28 03:46:03.052403
1534,256,104,92.31,2025-06-28 03:46:03.052403
1535,256,105,51.0,2025-06-28 03:46:03.052403
1536,256,106,86.28,2025-06-28 03:46:03.052403
1537,257,101,84.54,2025-07-11 11:43:28.049886
1538,257,102,106.45,2025-07-11 11:43:28.049886
1539,257,103,34.05,2025-07-11 11:43:28.049886
1540,257,104,96.07,2025-07-11 11:43:28.049886
1541,257,105,60.72,2025-07-11 11:43:28.049886
1542,257,106,73.07,2025-07-11 11:43:28.049886
1543,258,101,71.88,2025-07-15 02:46:52.699807
1544,258,102,31.23,2025-07-15 02:46:52.699807
1545,258,103,37.34,2025-07-15 02:46:52.699807
1546,258,104,53.27,2025-07-15 02:46:52.699807
1547,258,105,32.51,2025-07-15 02:46:52.699807
1548,258,106,86.82,2025-07-15 02:46:52.699807
1549,259,101,77.29,2025-08-12 07:58:33.786976
1550,259,102,92.8,2025-08-12 07:58:33.786976
1551,259,103,111.02,2025-08-12 07:58:33.786976
1552,259,104,101.3,2025-08-12 07:58:33.786976
1553,259,105,90.87,2025-08-12 07:58:33.786976
1554,259,106,91.17,2025-08-12 07:58:33.786976
1555,260,101,59.12,2025-08-23 10:54:19.796208
1556,260,102,89.86,2025-08-23 10:54:19.796208
1557,260,103,80.09,2025-08-23 10:54:19.796208
1558,260,104,60.85,2025-08-23 10:54:19.796208
1559,260,105,42.11,2025-08-23 10:54:19.796208
1560,260,106,38.5,2025-08-23 10:54:19.796208
1561,261,101,37.66,2025-08-23 11:42:23.948386
1562,261,102,79.4,2025-08-23 11:42:23.948386
1563,261,103,64.2,2025-08-23 11:42:23.948386
1564,261,104,84.64,2025-08-23 11:42:23.948386
1565,261,105,64.99,2025-08-23 11:42:23.948386
1566,261,106,51.63,2025-08-23 11:42:23.948386
1567,262,101,38.7,2025-09-01 03:14:06.603670
1568,262,102,45.92,2025-09-01 03:14:06.603670
1569,262,103,118.86,2025-09-01 03:14:06.603670
1570,262,104,69.97,2025-09-01 03:14:06.603670
1571,262,105,77.87,2025-09-01 03:14:06.603670
1572,262,106,108.63,2025-09-01 03:14:06.603670
1573,263,101,90.53,2025-09-09 15:40:57.954256
1574,263,102,91.4,2025-09-09 15:40:57.954256
1575,263,103,58.37,2025-09-09 15:40:57.954256
1576,263,104,41.99,2025-09-09 15:40:57.954256
1577,263,105,86.92,2025-09-09 15:40:57.954256
1578,263,106,41.55,2025-09-09 15:40:57.954256
1579,264,101,93.06,2025-09-16 06:11:36.905508
1580,264,102,97.81,2025-09-16 06:11:36.905508
1581,264,103,108.56,2025-09-16 06:11:36.905508
1582,264,104,75.0,2025-09-16 06:11:36.905508
1583,264,105,95.72,2025-09-16 06:11:36.905508
1584,264,106,85.73,2025-09-16 06:11:36.905508
1585,265,101,95.72,2025-10-04 23:02:51.762927
1586,265,102,62.83,2025-10-04 23:02:51.762927
1587,265,103,87.69,2025-10-04 23:02:51.762927
